ID,electricity_consumption,temperature_2m_max,temperature_2m_min,sunshine_duration,daylight_duration,wind_speed_10m_max,wind_direction_10m_dominant
cluster_1_2021-04-28,322.644,19.7,2.7,36470.81,52126.40666666667,18.5,278.6295459721512
cluster_2_2021-04-28,466.202,17.7,5.3,23423.65333333333,51600.30333333334,20.8,263.5477898054104
cluster_3_2021-04-28,655.617,22.9,4.8,26790.7,51056.676666666666,20.5,243.2868819916904
cluster_4_2021-04-28,924.048,19.2,7.0,22765.13333333333,51532.130000000005,27.0,201.9453771762112
cluster_1_2021-04-29,329.851,12.1,4.2,39865.18666666667,52324.53,21.0,327.33971787637097
cluster_2_2021-04-29,474.372,15.0,3.5,30937.706666666665,51785.77666666667,20.3,317.92191630228496
cluster_3_2021-04-29,663.766,17.5,8.4,25984.72,51228.96333333334,19.5,233.88132850969325
cluster_4_2021-04-29,956.409,17.2,6.6,32739.316666666666,51715.80666666667,15.9,317.8055409390486
cluster_1_2021-04-30,331.877,13.5,1.5,40379.85666666667,52521.043333333335,14.1,21.40552978664946
cluster_2_2021-04-30,472.687,14.9,0.6,32150.673333333336,51969.71,12.8,351.39636159370326
cluster_3_2021-04-30,668.099,17.0,6.3,17627.083333333332,51399.75666666668,21.6,323.1417851206764
cluster_4_2021-04-30,963.929,13.7,5.2,18325.77,51897.93666666667,14.6,23.30427642626876
cluster_1_2021-05-01,285.947,13.3,2.8,35764.263333333336,52715.78,15.3,13.666772017325618
cluster_2_2021-05-01,422.935,14.5,0.8,27901.07,52151.92333333333,23.7,341.750325549447
cluster_3_2021-05-01,592.898,16.0,4.1,15539.046666666669,51568.90666666667,31.6,16.832188534436224
cluster_4_2021-05-01,867.46,11.2,5.4,4202.133333333334,52078.35333333333,16.5,7.501013559434673
cluster_1_2021-05-02,288.03,12.6,1.8,48378.25,52908.53666666666,14.3,315.33312629990326
cluster_2_2021-05-02,420.194,16.0,2.8,48168.013333333336,52332.26,15.8,317.86598329182806
cluster_3_2021-05-02,589.322,16.8,4.6,44982.73333333334,51736.24,32.1,305.99725279528496
cluster_4_2021-05-02,876.765,14.1,3.8,47464.27333333334,52256.88333333333,15.4,326.6537617691575
cluster_1_2021-05-03,337.565,16.4,2.2,39985.31333333333,53099.13333333333,32.6,221.332753728081
cluster_2_2021-05-03,471.378,18.2,2.8,43044.00333333333,52510.52666666667,28.9,188.6888591336591
cluster_3_2021-05-03,658.696,21.1,3.1,47313.30333333334,51901.60999999999,21.6,295.0544607794617
cluster_4_2021-05-03,979.554,16.7,2.2,45735.65333333333,52433.35333333333,26.0,256.5418785665146
cluster_1_2021-05-04,352.842,15.3,8.0,32176.213333333333,53287.380000000005,36.7,247.0345057638509
cluster_2_2021-05-04,470.102,20.2,7.2,29554.92,52686.55666666667,44.8,247.94205360615624
cluster_3_2021-05-04,671.215,17.9,7.0,27644.460000000003,52064.83666666667,29.1,214.8541783763081
cluster_4_2021-05-04,982.276,20.7,6.6,17896.14,52607.57666666666,33.9,216.7925426860248
cluster_1_2021-05-05,350.325,12.0,5.4,43845.54666666667,53473.06666666667,27.9,270.3333634220596
cluster_2_2021-05-05,473.888,17.1,4.7,40831.98,52860.14666666667,28.0,272.9834028662407
cluster_3_2021-05-05,660.876,18.9,7.0,43909.16333333333,52225.75666666666,34.1,272.9038481918508
cluster_4_2021-05-05,988.062,15.8,6.0,33878.590000000004,52779.37333333333,25.1,273.33417736024785
cluster_1_2021-05-06,354.677,9.6,4.8,4466.8533333333335,53655.99333333334,15.1,208.1244110571522
cluster_2_2021-05-06,482.665,21.4,4.2,29371.09333333333,53031.11666666667,35.0,254.2076880370837
cluster_3_2021-05-06,677.827,18.8,5.9,16411.72333333333,52384.18333333333,31.6,243.0
cluster_4_2021-05-06,1033.796,17.6,5.6,4307.696666666667,52948.55666666667,31.5,210.88128929096305
cluster_1_2021-05-07,341.698,13.6,2.6,41413.06333333333,53835.94666666666,21.5,283.682133739111
cluster_2_2021-05-07,464.665,18.6,3.4,38153.25666666667,53199.26666666666,21.1,292.04947653958646
cluster_3_2021-05-07,647.51,21.4,6.2,35706.38333333333,52539.94333333333,29.9,291.62193654221085
cluster_4_2021-05-07,987.503,16.5,4.2,37679.316666666666,53114.92999999999,20.9,313.6425815205887
cluster_1_2021-05-08,270.198,20.8,6.4,28682.34,54012.88666666666,35.6,189.6620188463932
cluster_2_2021-05-08,381.371,26.6,5.3,32109.483333333334,53364.56666666667,32.6,169.54473880370054
cluster_3_2021-05-08,562.661,30.3,3.2,46588.47,52693.00333333333,23.6,155.19267291403943
cluster_4_2021-05-08,840.667,23.8,5.4,41571.82666666667,53278.47,31.4,182.33003382966783
cluster_1_2021-05-09,247.411,25.9,10.0,30553.946666666667,54188.19666666666,30.4,181.9831291808415
cluster_2_2021-05-09,359.796,26.3,11.3,32362.626666666667,53528.30333333334,40.4,166.3596168009777
cluster_3_2021-05-09,522.409,27.2,9.3,35647.97,52844.56333333333,44.3,154.13570677064902
cluster_4_2021-05-09,763.838,26.5,13.8,41836.59666666667,53440.43,41.1,182.99755785394183
cluster_1_2021-05-10,298.12,20.5,11.0,42766.34666666667,54362.06333333333,28.3,207.667246271919
cluster_2_2021-05-10,420.932,20.0,11.2,36756.07,53690.64333333333,29.7,236.34501104827777
cluster_3_2021-05-10,591.83,20.3,10.9,20567.44,52994.78,41.1,183.46353447073395
cluster_4_2021-05-10,876.628,20.2,11.4,15974.183333333334,53601.00666666666,39.5,201.66738351187217
cluster_1_2021-05-11,314.663,16.1,7.0,39480.50333333333,54534.33666666667,30.0,214.33332957252887
cluster_2_2021-05-11,444.878,17.9,7.8,31782.946666666667,53851.456666666665,27.1,247.94919980965915
cluster_3_2021-05-11,616.638,17.9,10.7,30773.086666666662,53143.526666666665,27.2,264.1039093610171
cluster_4_2021-05-11,913.833,15.7,7.7,20919.83333333333,53760.04,20.3,266.19444899790244
cluster_1_2021-05-12,326.415,15.8,6.9,39753.36666666667,54704.84333333333,22.9,185.98485045223464
cluster_2_2021-05-12,457.154,20.3,5.7,32153.27333333333,54010.59,31.0,215.5061728884079
cluster_3_2021-05-12,625.323,17.7,9.0,36342.16666666666,53290.65,30.7,249.8539230292496
cluster_4_2021-05-12,918.932,17.3,5.6,41725.76,53917.39666666667,16.3,226.6614032915689
cluster_1_2021-05-13,285.477,15.1,7.0,34468.64666666667,54873.420000000006,22.8,219.3409647978124
cluster_2_2021-05-13,410.513,18.5,6.6,33299.73333333333,54167.880000000005,24.2,225.2065454210204
cluster_3_2021-05-13,577.795,18.0,8.2,34160.28666666666,53436.02,32.6,249.52059114901627
cluster_4_2021-05-13,826.862,15.8,8.5,42501.12666666667,54072.90333333334,22.7,256.71223564099193
cluster_1_2021-05-14,300.976,15.4,7.6,38939.39,55039.9,23.1,253.94553922053825
cluster_2_2021-05-14,426.962,16.6,6.4,42290.71666666667,54323.16,25.8,265.0198677754246
cluster_3_2021-05-14,594.764,18.8,7.0,44476.28333333333,53579.493333333325,29.1,265.0751666738825
cluster_4_2021-05-14,866.419,17.2,6.6,44419.706666666665,54226.41999999999,22.7,275.00704256415634
cluster_1_2021-05-15,282.612,15.4,8.2,34198.083333333336,55204.09333333333,26.9,224.35341515875223
cluster_2_2021-05-15,403.504,16.9,4.8,17092.68,54476.283333333326,30.3,219.32547676567123
cluster_3_2021-05-15,582.465,16.5,8.4,11527.813333333334,53720.9,25.8,237.79428479106664
cluster_4_2021-05-15,847.929,15.8,8.5,10793.646666666667,54377.76666666666,28.0,202.3889603805629
cluster_1_2021-05-16,269.802,15.8,8.8,45454.85666666667,55365.833333333336,27.9,230.0
cluster_2_2021-05-16,388.238,16.3,8.2,29955.78,54627.07,29.4,243.5702485169238
cluster_3_2021-05-16,561.115,17.9,8.9,27485.400000000005,53860.09333333333,30.6,253.4308595896732
cluster_4_2021-05-16,824.433,18.6,7.9,27891.393333333337,54526.79666666667,24.1,224.07541587883
cluster_1_2021-05-17,320.01,15.7,9.4,41418.75333333333,55524.926666666666,27.4,253.67708478665432
cluster_2_2021-05-17,450.193,16.7,9.4,45344.51666666666,54775.363333333335,29.5,256.91135722525866
cluster_3_2021-05-17,625.117,19.7,9.2,44458.57333333333,53996.93333333333,34.1,263.3182952505493
cluster_4_2021-05-17,934.119,17.8,7.5,46362.63333333333,54673.33,27.8,249.3364845642301
cluster_1_2021-05-18,326.409,16.2,8.5,46028.81,55681.18666666667,20.9,262.6661282155967
cluster_2_2021-05-18,458.75,17.6,7.6,38721.9,54920.966666666674,20.5,283.1766602087007
cluster_3_2021-05-18,645.521,17.0,9.1,32314.93,54131.24,23.5,276.35203742416763
cluster_4_2021-05-18,952.463,16.3,6.7,35469.13,54817.19666666666,18.4,281.88744419902355
cluster_1_2021-05-19,323.769,14.4,6.5,46960.8,55834.420000000006,26.9,270.35194617626826
cluster_2_2021-05-19,453.936,16.6,7.5,46370.85999999999,55063.71666666667,28.3,269.2870987085212
cluster_3_2021-05-19,649.992,19.9,8.1,41110.77333333334,54262.863333333335,38.5,272.9535356441711
cluster_4_2021-05-19,964.378,16.2,7.3,48145.66,54958.22,25.8,292.89129923217155
cluster_1_2021-05-20,324.326,17.1,5.4,21484.876666666667,55984.43,36.1,210.9831291808416
cluster_2_2021-05-20,451.582,20.3,4.8,34112.23333333333,55203.43,27.9,234.22368768374025
cluster_3_2021-05-20,641.003,22.8,6.6,44459.58666666667,54391.636666666665,31.5,241.71017467843325
cluster_4_2021-05-20,956.785,18.2,6.2,38634.5,55096.223333333335,28.0,241.9042326751856
cluster_1_2021-05-21,322.673,16.6,10.3,47166.100000000006,56131.02333333334,36.7,233.3332279826744
cluster_2_2021-05-21,436.277,21.2,9.2,41846.05666666666,55339.92333333334,41.0,252.0974581460883
cluster_3_2021-05-21,634.132,18.1,10.1,14935.996666666668,54517.38333333333,29.8,197.3309905762464
cluster_4_2021-05-21,926.881,19.8,10.8,20543.27666666667,55231.026666666665,32.9,206.1954698986975
cluster_1_2021-05-22,282.357,15.6,8.7,48206.28,56273.98333333334,37.4,241.3406016574657
cluster_2_2021-05-22,397.215,16.5,8.5,29143.40333333333,55473.0,35.4,251.1765047149002
cluster_3_2021-05-22,581.941,19.2,9.0,35210.35333333333,54639.94666666666,27.6,248.7037843719016
cluster_4_2021-05-22,845.665,17.2,7.5,44847.06,55362.44333333333,35.0,257.28950756389355
cluster_1_2021-05-23,270.52,16.0,6.4,38310.98,56413.10666666667,31.9,218.0015266907197
cluster_2_2021-05-23,378.78,17.2,7.3,38125.20666666667,55602.47333333333,26.1,241.86479440372665
cluster_3_2021-05-23,548.237,21.4,8.0,44853.943333333336,54759.136666666665,24.1,251.4076059855664
cluster_4_2021-05-23,787.808,18.3,6.9,44278.43666666667,55490.28333333333,25.1,199.40086515950065
cluster_1_2021-05-24,286.173,14.6,8.5,39105.17999999999,56548.18333333333,34.8,218.7111455663517
cluster_2_2021-05-24,396.831,17.0,8.4,30580.95666666667,55728.14666666667,34.8,231.1817157103609
cluster_3_2021-05-24,567.74,19.7,6.8,34129.04,54874.78666666666,33.4,246.82232626887395
cluster_4_2021-05-24,839.489,20.1,7.5,36251.29,55614.35333333333,30.4,218.3409647978124
cluster_1_2021-05-25,328.075,14.9,7.7,36200.25,56678.996666666666,30.3,254.66449361619107
cluster_2_2021-05-25,454.719,17.5,6.9,42188.676666666666,55849.83,31.0,259.8621545476304
cluster_3_2021-05-25,627.981,19.9,8.0,49353.67333333334,54986.72666666666,28.4,261.2301142358363
cluster_4_2021-05-25,951.894,17.1,6.0,40138.42333333333,55734.46333333334,28.4,275.5253322112145
cluster_1_2021-05-26,336.744,14.8,8.3,35344.276666666665,56805.33666666667,26.7,265.3496326182718
cluster_2_2021-05-26,456.217,18.5,7.4,30888.85,55967.32666666666,27.8,276.7015372843658
cluster_3_2021-05-26,636.016,19.2,7.7,29773.916666666668,55094.76,23.2,257.6547950639234
cluster_4_2021-05-26,951.924,21.2,7.2,25765.266666666663,55850.42333333334,28.1,217.1719255762068
cluster_1_2021-05-27,322.825,18.0,5.1,49170.35999999999,56926.97,15.6,332.7785309593003
cluster_2_2021-05-27,442.558,23.9,8.3,48614.53333333333,56080.41,18.8,1.557595028849429
cluster_3_2021-05-27,626.192,22.8,7.7,48696.47666666666,55198.71666666667,23.4,304.26763027551857
cluster_4_2021-05-27,921.399,20.2,6.0,43333.43,55962.03,16.4,10.474609391604876
cluster_1_2021-05-28,301.311,20.0,5.6,38822.26,57043.82666666666,16.7,77.04947653958648
cluster_2_2021-05-28,420.572,25.3,5.1,41402.60999999999,56189.03333333333,14.6,96.66002036148036
cluster_3_2021-05-28,604.131,24.9,7.9,44761.94,55298.52,19.0,45.49924338085402
cluster_4_2021-05-28,885.111,23.3,8.6,51070.09666666666,56069.20333333333,15.0,26.28798359225163
cluster_1_2021-05-29,252.79,21.1,7.5,44221.51666666666,57156.85,17.3,53.041665457492456
cluster_2_2021-05-29,367.227,22.8,8.6,42749.85666666667,56294.07000000001,18.3,25.964079584384443
cluster_3_2021-05-29,537.874,25.6,9.3,49484.05,55395.00666666666,22.1,338.3159159566655
cluster_4_2021-05-29,783.605,23.5,9.5,47335.58,56172.833333333336,19.5,20.290161250071336
cluster_1_2021-05-30,233.62,21.1,8.6,51796.79,57266.176666666666,22.8,55.07541587882998
cluster_2_2021-05-30,343.301,25.9,8.9,50925.95,56395.65333333334,17.3,25.17151799716473
cluster_3_2021-05-30,503.508,25.6,8.5,49701.47333333333,55488.28666666666,24.4,22.48001238602211
cluster_4_2021-05-30,741.169,23.2,10.7,51759.85666666667,56273.04,19.6,26.112555800976484
cluster_1_2021-05-31,281.994,22.9,10.3,52151.45333333333,57371.69,19.8,84.66670428043918
cluster_2_2021-05-31,404.078,28.0,9.8,51511.55000000001,56493.66666666666,21.4,95.28269610005012
cluster_3_2021-05-31,568.517,28.2,8.0,50734.66333333333,55578.25666666666,16.5,89.29953336612208
cluster_4_2021-05-31,847.954,25.3,10.5,51814.996666666666,56369.72,18.6,90.9205026898022
cluster_1_2021-06-01,289.501,26.1,10.2,52305.246666666666,57473.27333333334,19.8,94.3343121860284
cluster_2_2021-06-01,414.058,26.0,11.2,47643.68,56588.013333333336,26.3,100.69572357373124
cluster_3_2021-06-01,591.663,27.4,8.6,41358.49333333333,55664.82666666666,25.2,102.45617120034414
cluster_4_2021-06-01,863.006,26.7,10.4,51546.07333333333,56462.763333333336,25.2,133.00294196914888
cluster_1_2021-06-02,288.294,27.2,14.2,44787.996666666666,57570.79666666667,16.8,156.646282899822
cluster_2_2021-06-02,416.015,27.1,13.0,44936.98666666666,56678.57000000001,22.7,155.94393928263216
cluster_3_2021-06-02,600.488,27.0,11.3,45117.62,55747.89666666667,26.5,179.88649637687163
cluster_4_2021-06-02,866.888,26.3,14.0,34425.37666666667,56552.06,24.2,178.00817540661816
cluster_1_2021-06-03,293.627,25.0,13.2,38883.41333333333,57664.136666666665,14.7,299.30712189846366
cluster_2_2021-06-03,417.984,25.5,14.9,47073.26,56765.22666666666,24.2,189.4273286483663
cluster_3_2021-06-03,604.14,27.0,15.3,47240.51,55827.363333333335,27.1,186.6941022787068
cluster_4_2021-06-03,869.62,26.9,14.5,46695.9,56637.50666666666,18.8,189.0146843607048
cluster_1_2021-06-04,286.915,25.6,12.0,11744.326666666666,57753.176666666666,18.9,321.0
cluster_2_2021-06-04,416.042,23.2,13.3,19662.83,56847.87333333333,21.1,296.51656924381484
cluster_3_2021-06-04,596.942,27.4,13.8,35513.34333333333,55903.13333333333,23.2,207.38937710643776
cluster_4_2021-06-04,857.394,27.6,15.0,30482.763333333336,56718.98666666667,19.9,223.38621312171992
cluster_1_2021-06-05,245.421,19.1,8.7,33467.73,57837.78333333333,24.6,307.0
cluster_2_2021-06-05,361.909,21.7,11.5,31352.516666666663,56926.40333333334,15.9,318.9831291808415
cluster_3_2021-06-05,546.405,25.2,10.5,40841.496666666666,55975.10333333333,24.3,283.99210395066444
cluster_4_2021-06-05,761.392,20.9,13.8,29229.599999999995,56796.39333333333,20.7,314.71039909170435
cluster_1_2021-06-06,230.039,20.6,7.6,45451.33,57917.85333333333,17.0,353.02001181604186
cluster_2_2021-06-06,343.017,22.3,9.3,41626.00333333333,57000.69,18.6,341.92215595444765
cluster_3_2021-06-06,518.245,24.4,13.4,34459.31,56043.18,21.6,316.0256662396798
cluster_4_2021-06-06,728.316,21.9,11.5,27314.79666666668,56869.630000000005,21.3,350.67152760742243
cluster_1_2021-06-07,279.692,21.5,12.1,47744.350000000006,57993.25666666668,17.2,4.658197979600271
cluster_2_2021-06-07,408.116,23.5,8.8,50453.96333333334,57070.64666666667,16.3,350.4866818023949
cluster_3_2021-06-07,588.438,24.3,14.0,35359.28,56107.25666666666,21.9,337.8285971204893
cluster_4_2021-06-07,843.629,22.4,13.6,33930.416666666664,56938.57666666666,19.4,349.6749040988669
cluster_1_2021-06-08,289.759,23.5,10.6,51593.40666666667,58063.86666666667,15.1,9.199864158523605
cluster_2_2021-06-08,450.331,26.8,10.8,51695.65333333334,57136.14666666667,13.6,336.8198314273395
cluster_3_2021-06-08,604.325,27.6,13.2,41217.170000000006,56167.24,17.6,349.2372118498735
cluster_4_2021-06-08,833.721,24.3,12.4,49828.88999999999,57003.12666666667,18.0,348.6635154357699
cluster_1_2021-06-09,292.099,25.0,10.5,51854.35333333333,58129.57666666666,15.6,353.6401911006364
cluster_2_2021-06-09,425.772,27.3,11.5,51881.16333333333,57197.09666666667,15.0,317.9821752071325
cluster_3_2021-06-09,605.737,26.4,15.1,50598.19333333333,56223.04,17.7,329.0356832039609
cluster_4_2021-06-09,874.092,26.3,13.2,49866.28,57063.18333333333,16.6,347.33237777578915
cluster_1_2021-06-10,293.433,25.2,11.2,50642.55,58190.27,13.6,328.51731576817565
cluster_2_2021-06-10,430.217,28.5,12.6,50865.85666666667,57253.37333333333,14.8,308.00155863180305
cluster_3_2021-06-10,615.082,27.4,15.3,51118.99,56274.56333333333,16.9,283.75142928327625
cluster_4_2021-06-10,872.909,26.8,15.5,52004.65333333333,57118.64000000001,16.2,344.9876992186034
cluster_1_2021-06-11,290.234,25.9,11.8,46792.75666666666,58245.83000000001,17.9,329.4669926491439
cluster_2_2021-06-11,429.131,27.9,13.0,42194.74,57304.886666666665,17.9,305.3173624948413
cluster_3_2021-06-11,608.601,28.2,15.7,49569.56,56321.70333333334,12.3,290.00833879005614
cluster_4_2021-06-11,870.201,28.2,14.4,51405.96333333334,57169.38999999999,15.9,348.6749040988669
cluster_1_2021-06-12,248.959,23.6,12.8,30298.98,58296.130000000005,18.1,305.6731989365752
cluster_2_2021-06-12,382.805,28.4,13.7,38521.13333333333,57351.53,16.5,309.2731347111438
cluster_3_2021-06-12,561.833,28.7,15.4,51437.10666666667,56364.37666666667,24.2,264.36955639999536
cluster_4_2021-06-12,774.097,28.5,14.9,50812.47,57215.34,18.5,335.669342274029
cluster_1_2021-06-13,228.107,25.2,10.8,53018.996666666666,58341.07666666667,12.6,60.74344917842614
cluster_2_2021-06-13,364.835,32.1,10.1,52007.763333333336,57393.19666666666,14.4,45.05783214424491
cluster_3_2021-06-13,530.682,32.4,16.0,51555.543333333335,56402.5,20.1,6.94373622936041
cluster_4_2021-06-13,732.849,28.9,14.3,52525.60333333333,57256.39000000001,19.4,21.174589030766857
cluster_1_2021-06-14,283.678,29.0,12.5,53174.43,58380.56333333333,17.7,14.675261757680603
cluster_2_2021-06-14,437.395,32.2,11.0,52161.013333333336,57429.793333333335,16.6,338.3325198707414
cluster_3_2021-06-14,611.489,31.5,12.0,51530.776666666665,56435.97666666666,16.4,20.81599348319076
cluster_4_2021-06-14,862.376,30.9,12.7,52695.27333333334,57292.443333333336,15.6,6.999999999999999
cluster_1_2021-06-15,297.806,29.3,13.2,50858.72666666666,58414.473333333335,14.2,325.6747737056249
cluster_2_2021-06-15,452.037,31.7,14.6,48686.73,57461.23,11.9,351.8794000286397
cluster_3_2021-06-15,632.91,32.0,14.6,51539.32,56464.73,21.0,42.49999999999999
cluster_4_2021-06-15,888.998,31.0,15.9,52291.23333333334,57323.40333333334,15.0,344.076895297896
cluster_1_2021-06-16,302.329,31.4,14.0,47388.18333333333,58442.71333333334,10.8,141.00030477988622
cluster_2_2021-06-16,451.851,32.9,15.8,48954.03333333333,57487.39666666667,24.2,129.9989829823174
cluster_3_2021-06-16,638.787,33.7,16.6,47894.863333333335,56488.66333333333,28.0,149.64406399967595
cluster_4_2021-06-16,908.785,32.8,16.4,51348.38999999999,57349.19,21.0,141.34529997376114
cluster_1_2021-06-17,295.579,31.3,16.3,27056.706666666665,58465.20333333333,21.5,220.9051763025982
cluster_2_2021-06-17,438.84,27.9,19.0,26152.823333333334,57508.246666666666,31.9,177.9025418539117
cluster_3_2021-06-17,630.355,33.2,18.5,35555.68,56507.72666666666,33.1,165.8405890942746
cluster_4_2021-06-17,901.873,31.3,20.5,42718.386666666665,57369.72,22.3,187.99322989193024
cluster_1_2021-06-18,286.761,28.7,15.3,39234.00333333333,58482.09333333332,28.0,220.4153177869816
cluster_2_2021-06-18,426.836,28.9,16.5,45731.693333333336,57523.89666666667,30.8,157.40891544163665
cluster_3_2021-06-18,618.4,33.8,17.4,47173.52333333334,56522.03,29.8,211.7415114319566
cluster_4_2021-06-18,878.138,30.9,19.4,49765.00666666666,57385.13333333333,30.5,189.37096872705047
cluster_1_2021-06-19,248.866,28.4,12.1,25201.13,58493.43666666667,23.5,319.67720129671136
cluster_2_2021-06-19,379.122,29.7,15.8,26643.236666666664,57534.41,27.8,207.2778357205084
cluster_3_2021-06-19,569.051,33.6,18.3,42288.00666666667,56531.65,35.4,164.3657229866784
cluster_4_2021-06-19,785.17,30.8,16.4,36793.40666666667,57395.48666666667,30.3,155.45445935181831
cluster_1_2021-06-20,227.785,24.0,12.9,39205.19666666666,58499.27333333334,20.5,178.2387416786803
cluster_2_2021-06-20,351.741,25.2,14.8,36942.83666666667,57539.81666666667,19.5,216.1673988422568
cluster_3_2021-06-20,531.316,29.3,16.3,31721.706666666665,56536.59,39.8,193.5
cluster_4_2021-06-20,735.267,30.1,15.6,28891.13333333333,57400.81333333333,28.1,185.9505234604135
